score,text
2.0,"@friendlii_ghost @Ruchhan Bjp ne kon sa PM bana rakha hai bahanchod unhe,"
2.0,"@priya_hhh bhosadi Teri chut KO apni Lund se marun, bahanchod sali"
2.0,"RT @ChootBrush: Batao bahanchod, kya gaand phaad logic hai https://t.co/m6NE8CORXG"
2.0,@VORdotcom Are madharchod tera baap delhi me jiska naam kejriwal hai usase baat kar bahanchod
2.0,"@bhojpuriyakiing @HERO____KiNG @TheShilpaShetty Bahanchod, ye phati choot kon hai"
2.0,@SirSunilShetty Vo bahanchod diggi ka sala lagta hai
2.0,@MalangRoudy @EkAurDoZ Ye janmotsav kitne mahine chalega behanchod.. \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1
2.0,"@OfficeOfRG  remember what u said in 2014 ..log mandiro me ladkiya chhedne jaate hai ,, sharm kar be pappu bahancho\xe2\x80\xa6 https://t.co/b6PSvWOT5D"
2.0,@khpiyumantha @Imdeepak_s @RusselArnold69 Oh Mr.Hasindu or pasindu 3 for India and 0 for Madharchod Bahanchod Srilanka.
2.0,@ZeeNews Bahanchod bol bhi kon raha hai\xf0\x9f\x98\x82\xf0\x9f\x98\x82
2.0,@CarryMinati Bahanchod ye bakri kaha see aaye
2.0,Ye sab to tum log hote ho be \xf0\x9f\x98\x82 bahanchod ka to confirm hai https://t.co/hiCarlKGF8
2.0,"@unknwnmee Hattttttttttttttttttt , har berozgaar ehi kehta hai bahanchod.."
2.0,@kumbhkar_app @jeblootli Bahanchod dhoke se war karne wale ko bada bahadur kahta hai sale bhadwe
0.0,@maheswaripranav @MdShaki18276319 @Silentn12208341 @Mdjugnu50172565 @Sawan0808 @Hasim_Mirza2 @VhpDinesh\xe2\x80\xa6 https://t.co/HGnoJs1SY6
2.0,@IndianhistoryRT @TarekFatah Is  bahanchod kutte ko aur kuch kaam hi nahi .
2.0,"Biggboss ki lugai utta lo bahanchod, chutiya"
2.0,@jameel_faruqui @laluprasadrjd Bahanchod
2.0,"@vyassandeep25 Followers nahi ab toh following kam hone lag gayi hai, bahanchod mujh gareeb ko block pel de rahe hai"
2.0,"@HERO____KiNG @bhojpuriyakiing Account hai bahanchod ya amit shah ki gaand ka tedha bal, roz hi suspend rehta hai"
2.0,Bahanchod no ibra \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad
2.0,@OfficeOfRG Pidi tu bata bahanchod 60 year tu kay keya\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
2.0,Kya ghatiya mausam hai bahanchod.
2.0,Upar se aur ghatiya office wale log. Bahanchod.
2.0,"Batao bahanchod, kya gaand phaad logic hai https://t.co/m6NE8CORXG"
2.0,@karan_kadam123 @Official_Z_Khan Bahanchod tu ja ke dekhna Teri ammi ka halala ho rha h or wo tere Abbu mujse krwa rhe h
2.0,"RT @ChootBrush: Biggboss ki lugai utta lo bahanchod, chutiya"
0.0,@SagarBhai1985 @rakx80 @ShilpiSinghINC @IncAyushKumar @jeblootli @Janbaazk707 @TiwariRamveer @SufiGaur @OfficeOfRG\xe2\x80\xa6 https://t.co/eYOcBry2OW
2.0,@HardikPatel_ @yadavtejashwi Abe bahanchod chutiya hi kya tu... @HardikPatel_ BJP tera baap hi... Baap se.. Panga Mt le... Chutiya
2.0,@bigbasket_com Bahanchod
2.0,@manakgupta @narendramodi Tu bahanchod sudhrega ni wo court ME aapni job kr rha h n ki congrss ka
2.0,"RT @ChootBrush: @BinaKaheLunga nhi dikh raha, ab mandir kon banvayega bahanchod.. I'm angry"
2.0,@DublishDeval @whsitleblower @FakeIdiotic @AcharyaPramodk Betichod pahle wo chale to \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
2.0,"@What_iz_twiter Toh aisa kar, @osho_mantra @underworldfish @bholeshwar7799 ka choos ke so ja betichod.. tu kisi cheez ke layak nhi"
2.0,@Babasherlock betichod \xf0\x9f\x98\x82
2.0,@IceColdToto Betichod her last name is Mukherjee or whatever.
2.0,@SimplyWazza @GlorifiedUnited Arre betichod kya chahiye
2.0,@kkc_lover Dek le betichod .. Abhi kya phna hu...\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95 https://t.co/4a80ZoxWXV
2.0,@SimplyWazza Chup betichod
0.0,@Bhagwa_pujari @akshay_aloona @KroorSingh @aloona_akash @raghujpr @Dillisehubc_ @raj_speak @_Ophelia______\xe2\x80\xa6 https://t.co/te5c8X01Ix
2.0,@i_ronyk @itspayal_12 @KINGo_fTHEWORLD tu chup betichod\xf0\x9f\x98\x82
2.0,RT @Voracious_ef: @creepy_thought @Ysoserious_2811 @lafda_nakko Ye le Betichod Ye tha https://t.co/VBFeJvzVM6
2.0,@KINGOFPOPPKS1 Kaalu betichod
2.0,RT @Oyeee_Sunn: @i_ronyk @itspayal_12 @KINGo_fTHEWORLD tu chup betichod\xf0\x9f\x98\x82
2.0,@bhojpuriyakiing chu maang raha hai ye naqli betichod.. bhai hoon tera is liye bata raha hoon https://t.co/hYzJcT2lER
0.0,@AmbedkarCaravan I hate all equally bcz their god better at licking manuvaadi racist boots-mean these invincible di\xe2\x80\xa6 https://t.co/ic2aqiCLqH
2.0,"@priya_hhh Betichod ki aulaad saali\nSasti raand meri, bas lund pr uchalti h tu mere \nOr tatte chaatne ke liye paida\xe2\x80\xa6 https://t.co/1aJbVPSeET"
2.0,@Fussy_Ca @RoflHaryanvi_ Tezab se naha ke betichod
2.0,@thisisraaja @TheRealPCB Rey Betichod behen ke laure teri maa ke chut mein soo rha hun
2.0,"Ek toh betichod inke adhmare sae status pae rply krke apna conern dikhao, upar se chutye ""it\'s a dare, upload this\xe2\x80\xa6 https://t.co/8rnuH2yy5W"
2.0,@ChootBrush Fuck off betichod \xf0\x9f\x98\x92
2.0,@LaughingBudhhu kam se kam aap logo ki taraha betichod ya mausi chod to nahi he
2.0,@asvpxrohxn Chal be betichod. I'll come.
2.0,@What_iz_twiter @osho_mantra Tabiyat theek hai teri betichod?
0.0,@thetanmay AIB 2- #BETICHOD
2.0,Betichod filmstar k collection hi matter krte h.. SRK aaj down kyu h..kyunki collections nhi aa rhe.. https://t.co/E1i7lHBudL
2.0,@xcuse_me_ap_bhi @BelikeHassan Ruko betichod abhi nhi fazool mai nahana parjaega
2.0,@Bramhan_sarkar @JaiPatidarSamaj @narendramodi Kyu be kahne lage kyy sale betichod
2.0,@Kamallochan1982 Betichod kejri ne kab loota?
2.0,"@Fussy_Ca nahi dikh raha hai, lund toh nhi kaat diya betichod ka karni sena waalo ne.."
2.0,@Akhiles05195439 @Mona_Up12 @113tiwarivishnu @narendramodi @BJP4Gujarat Tamiz tumare maa ke bhosde men rakh aye hai\xe2\x80\xa6 https://t.co/nSurPNEZqt
2.0,@CurryMerchant @Carrasvision Chup betichod
2.0,@CarryMinati Jo offend hote hain Woh Saab Betichod \xf0\x9f\xa4\xa3
2.0,RT @AaltuJalaltu: @d_dj_rocks @HarleyQ302 @GoDamnParticle KAUN MADARCHOD KI NAGI RAND KI AULAAD KE JHAAT KA PISSU KA BHENCHOD KA LODA HAI B\xe2\x80\xa6
2.0,RT @AaltuJalaltu: @AdityaVJ1997 @_Strange_Evil_ thanks betichod ki jhaat ke pissu ke lode
2.0,Nothing happening \nI just answered the Question of the twitter\nIts asking What's happening ?\nSo funny betichod
2.0,@SirGulati Haan betichod tu hi baith jaana Meri shaddi me dulhe ki jagha \xf0\x9f\x98\x85 hazam nahi hogi Bhai ki khushi
0.0,@lolpurush And while I was busy taking care of one holding him by his shorts so he shouldn't fall from gallery. The\xe2\x80\xa6 https://t.co/MtSujsHpWe
2.0,@malviyamit Ye saare congressi raand ki aaulade h betichod. Yahi log apni maa behen ka rape krte h
2.0,"@bhojpuriyakiing @DiNu_Tmgian @CHOOT Betichod, bhai bhai mein daraar dalne ki koshish karta hai, naxali"
2.0,Sab ke sab betichod katai civil engineer hore hamaari jaan ku.
2.0,@vicky_saurav @itssitu To konsa tere ghar ka khaa raha betichod\nJa gand mara
2.0,@priya_hhh Aahhhh chuss le ise meri ghasti betichod ki aulaad https://t.co/04e99UrhFP
2.0,"@Ravigrover12 I\'m not a Modi Bhakt. Your response marks you as one.\nAnd the ""chod"" you can stick where you enjoy it the least, betichod."
2.0,@Ali_M_Syed_CAMS Bahanchod kon sa duniya ka naala 300 km ka hi re...\n\nTum gutter k layak ho betichod.
2.0,@CarryMinati @CarryMinati sahi kaha betichod
2.0,@iloveesha betichod WA me when you are free
2.0,Aur bana li toh ye betichod gujarat IT cell chief.. https://t.co/jnG7fi1MhL
2.0,Kotla Chalo BEHENCHODDDD. Aag lagaaenge in lanka waalo me. Jhoothe betichod. Akhbaar me padhe honge pollution ka ab\xe2\x80\xa6 https://t.co/K9qFIVAjzO
2.0,@An_k_ur @i_ronyk Acha... congrats raunak. \n\n*Inside*\nBetichod raunak Kya Kar raha Hai be.... Danda sambhal apna chutiya
2.0,@BiggBossNewz Betichod teri to fav h shilpa..fir kyu jal rhi h teri
2.0,@mannkakhiladi betichod \xf0\x9f\x98\x82\xf0\x9f\x98\x82
2.0,@d_dj_rocks @HarleyQ302 @GoDamnParticle KAUN MADARCHOD KI NAGI RAND KI AULAAD KE JHAAT KA PISSU KA BHENCHOD KA LODA HAI BETICHOD
2.0,@AdityaVJ1997 haan toh betichod aisai zinda hoon kya
2.0,@Mr_ascetic @Atheist_Chinmay Betichod. \xf0\x9f\x98\xb6
2.0,@DihadiMazdur Kahan tha re mazdur itne dino se betichod
2.0,@Central_Railway Hahhaa! @Central_Railway Ka Toh *RESCHEDULED* Roz Ka Ho Gaya Hai. Train Chalane Ka Akal Toh Lavdo\xe2\x80\xa6 https://t.co/qIjZXXqgqE
2.0,@RealCarlito_32 Chup betichod
2.0,RT @AvijitDeyKkc: @kkc_lover Dek le betichod .. Abhi kya phna hu...\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95\xf0\x9f\x96\x95 https://t.co/4a80ZoxWXV
0.0,"Manohar Parrikar justifies Rafale costs: \xe2\x80\x98Aircraft smaller part, real cost in equipment\xe2\x80\x99 \xe2\x80\x93 The Indian Express\xe2\x80\xa6 https://t.co/s94fdcrRvq"
2.0,RT @Stalker799: @xcuse_me_ap_bhi mubarak ho betichod ek mahina hogya 8 baqi hai \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/ptHjwuLpHQ
2.0,"@PiratedDaanctar Uchaiyya chhute hue miyabhai, betichod 11 retweet\xf0\x9f\x98\x82\xf0\x9f\x98\x82waah"
2.0,"RT @itsalokj: Frnd: bhai paise dena, me baad me deta hu teko!\n\nMe: Chup betichod, har baar yahi bol ke pacha leta he paisa!"
2.0,@priya_hhh Chadhugaa hi raand meri betichod ki aulaad saali aahhh\nMast chut h chinaal teri https://t.co/BN7MWjkM12
2.0,@priya_hhh Tere chuche bahut kadak h meri ghastii betichod ki aulaad https://t.co/NYunn9I6lw
2.0,@Ojasism @nickhunterr Tu jaake khel le fir betichod ..Ghar bethe bethe gyaan baat rha hai
2.0,Lukaku betichod needs to do something fruitful next week.
2.0,@AdityaVJ1997 @_Strange_Evil_ thanks betichod ki jhaat ke pissu ke lode
2.0,@Iamomkarsankhe Betichod.. paper kharab gya to padhai kar.. ye kya engg. hi chhor dega.. @imsrk ka bhi to movie flo\xe2\x80\xa6 https://t.co/aWhaWhsfbW
2.0,"RT @ChootBrush: @What_iz_twiter Toh aisa kar, @osho_mantra @underworldfish @bholeshwar7799 ka choos ke so ja betichod.. tu kisi cheez ke la\xe2\x80\xa6"
2.0,"""if someone slaps you on your right cheek, hand him your left... Lekin agar dobara maare to pel daalo betichod ko"" - Mahatma Gandhi \xf0\x9f\x98\xaa"
2.0,RT @AaltuJalaltu: @Decemberweek Happy birthday betichod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/jLo6rEhvMr
2.0,@Akki_817 @FlopAkshayKumar madarchod canadian @akshaykumar ke lawde fan highcourt has acquitted salman khan. Jaake\xe2\x80\xa6 https://t.co/eacVQQjY8y
2.0,\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 betichod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/AerH2svLUE
2.0,RT @ChootBrush: Aur bana li toh ye betichod gujarat IT cell chief.. https://t.co/jnG7fi1MhL
2.0,@TheNihilistGuy Wo betichod bhi underground ho gaya\n@khaana_khaaya ye yaad kar raha tha tujhe\nMeeta de iski tharak
2.0,@Pushpam11901069 @OfficeOfRG @narendramodi @AmitShah Aur thori si English padhni aati ho Na bhosdike....to pic ka u\xe2\x80\xa6 https://t.co/Dg4D3YXpCh
2.0,@Decemberweek Happy birthday betichod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/jLo6rEhvMr
2.0,@CNNnews18 Chutye chaiwala neech aadmi betichod
0.0,They are Not in Love ......\nBut after 12.00 at night They don't let anyone Disturb them ................\n#why ....\xe2\x80\xa6 https://t.co/NPnsZFsjWi
2.0,@Voracious_ef @a_castlebuilder G mara betichod
2.0,@thetanmay Naam change karke rakhkr ALL LIBERAL BETICHOD
2.0,"@Fussy_Ca Betichod , tere jaise logon ki patak patak ke gaand li hai maine wahan.. tu baccha hai abhi.."
2.0,"Wah betichod, kya kanni kaata hai https://t.co/iLUrvoizub"
2.0,"RT @ChootBrush: @Fussy_Ca nahi dikh raha hai, lund toh nhi kaat diya betichod ka karni sena waalo ne.."
0.0,Reposting @meme.pandit:\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82 @meme.pandit \n#backchod #bakk #backchodi #memelife #memes #lol#lil #lel #simpsons\xe2\x80\xa6 https://t.co/DgZ8supaaQ
2.0,@TheFatBearr Lund hila ke good morning betichod
0.0,@AdityaVJ1997 @amileen_writes @m_self_obsessed @boing_humour @cafedrmzz @Jimit221B @HarleyQ302 @AaltuJalaltu\xe2\x80\xa6 https://t.co/Aa6IlqgAc4
0.0,DC fans after watching the trailer of Marvel's : Infinity War \xf0\x9f\x98\x82 #dc #marvel #dcvsmarvel #betichod https://t.co/wrM1pjV1OS
2.0,@akash_551 @akshaykumar Bhaag saale candian hamara PM usspe pehla haq hamara hai..tum sala betichod Canadian kutte\xe2\x80\xa6 https://t.co/m2kKyh2uLi
2.0,@priya_hhh Tu h hi meri asli rakhail\nBetichod ki aulaad h tuu saali\nBaap ka lund leti h abh meri raand
2.0,@BoyWith_NoJob @cafedrmzz Ara o bundi ru aale chutiye tu tne mere saale issa pitunga ghr k ne b pehchaan main naave\xe2\x80\xa6 https://t.co/eE6H2BtShk
2.0,@Pratthampant Betichod! That's a first \xf0\x9f\x98\x85
2.0,@xcuse_me_ap_bhi mubarak ho betichod ek mahina hogya 8 baqi hai \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/ptHjwuLpHQ
2.0,@creepy_thought @Ysoserious_2811 @lafda_nakko Ye le Betichod Ye tha https://t.co/VBFeJvzVM6
2.0,"@bhojpuriyakiing Kauwe mera ek follower kam kara diya betichod tune , kisssssssssyyyy"
0.0,@Aapmissho @horridwoIf @bubbss__ @DanishTanveer_ @Beyonshaa @PhupoKaBeta @IzmaSiddiqi @isktweets @suspendedahmed\xe2\x80\xa6 https://t.co/EeoLrryVDv
2.0,@ItsOnkarx Bolenge Bhaichod kyu nai likha \xf0\x9f\x98\x82
2.0,@RutikaKulkarni3 @Shashank_6969 Saali bhaichod
0.0,@BhaiChod Its been fixed with a patch. Everyone should update.
0.0,@BhaiChod @girlsatdhabas This tweet made my night. Ecstatic to read about your euphoria. \xf0\x9f\x92\x95
2.0,Bhaichod
2.0,@Beyonshaa ni ni phr maza kesay ayega yeah kia bhenchod bhaichod chutiapa ha \xf0\x9f\x98\x9f\xf0\x9f\x98\xb1
0.0,@ahawond @BhaiChod @AtifFarooq @salllimones @mmmosiki @pind_wave @TherealMudassir yay!
0.0,RT @Beyonshaa: @horridwoIf @Aapmissho @ShareeefAF @bubbss__ @DanishTanveer_ @PhupoKaBeta @IzmaSiddiqi @isktweets @suspendedahmed @ARashid13\xe2\x80\xa6
0.0,RT @ahawond: new 6LA8 track! https://t.co/z3g40Gnm6R @BhaiChod @AtifFarooq @salllimones @mmmosiki @pind_wave @spirare_music @TherealMudassir
0.0,@BhaiChod My apologies. Did not get the msg correctly. :)
2.0,motherfuckers     fatherfuckers\nbhainchod     bhaichod https://t.co/xPKuLbgzdB
0.0,@BhaiChod Lol aww! They're truly blessings!
0.0,@horridwoIf @Aapmissho @ShareeefAF @bubbss__ @DanishTanveer_ @PhupoKaBeta @IzmaSiddiqi @isktweets @suspendedahmed\xe2\x80\xa6 https://t.co/bo68dzEx35
0.0,new 6LA8 track! https://t.co/z3g40Gnm6R @BhaiChod @AtifFarooq @salllimones @mmmosiki @pind_wave @spirare_music @TherealMudassir
2.0,"@IndiaBTL Inki maa ke choot maadherchod, haramzaadio iss desh ke khaati is desh ko he gaali deti hai"
2.0,@Sejalbabe @hornyndesparate Sejal tu raand h ya rakhail sali ye bta pehle
0.0,@7__nfc \xd9\x8a\xd9\x84\xd8\xa7 \xd8\xb9\xd8\xb4\xd8\xa7\xd9\x86\xd9\x83 \xd8\xa8\xd8\xb3
0.0,"RT @goldenglobes: This year\xe2\x80\x99s #GoldenGlobes Best TV Actor Nominees: @Kyle_MacLachlan, @mcgregor_ewan, @batemanjason, @SterlingKBrown, @mrbo\xe2\x80\xa6"
0.0,@7__nfc \xd8\xa7\xd9\x84\xd9\x84\xd9\x87 \xd9\x8a\xd8\xb9\xd9\x8a\xd9\x86\xd9\x83
2.0,@Randwe_Ki_Raand Aaja mere lund me unchalna k liya \xf0\x9f\x98\x82\xf0\x9f\x98\x82 aag bhasam HO jayegi \xf0\x9f\x94\xa5
2.0,I' will fuck you like this. Bouncy bouncy @Randwe_Ki_Raand https://t.co/FaiM1Utdxu
2.0,@ElahiHiba Attention ki hawas hi hai yan lun ki bhi itni hi hawas hai? Tere jaisi raand apne sakhe bhai say bhi sex kar lei.
2.0,@ravina77777 @madhurima011 Han..sabse purani raand he madhu Twitter ki
0.0,@UnIuckyYs \xd8\xa3\xd9\x88\xd9\x81\xd9\x81\xd9\x81\xd8\xb1 \xd9\x88\xd8\xa7\xd9\x84\xd9\x84\xd9\x87  \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
2.0,"RT @Kutta_Kamena: Kutiya Gashti raand @ill_priya, Teri chuchian masal masal kr Tera jism baychain kr dun ga or Teri chuchian rubbery ki Tar\xe2\x80\xa6"
2.0,RT @Hornyketa20: @Randwe_Ki_Raand Aaja mere lund me unchalna k liya \xf0\x9f\x98\x82\xf0\x9f\x98\x82 aag bhasam HO jayegi \xf0\x9f\x94\xa5
0.0,@R_Almalkii \xd9\x88\xd8\xa7\xd9\x84\xd9\x84\xd9\x87 \xd8\xb9\xd9\x84\xd9\x89 \xd8\xa8\xd8\xa7\xd9\x84\xd9\x8a \xd9\x8a\xd8\xb7\xd9\x84\xd8\xb9 \xd8\xa7\xd9\x84\xd8\xb5\xd8\xa8\xd8\xad
2.0,@NeelKum22900434 @Official_Z_Khan Sun aye raand ki aulaad...\nRam Rahim aur asaram ka Lund.. Kam pade to..Teri maa a\xe2\x80\xa6 https://t.co/gnZV6Lggg6
2.0,@slutankur @AapkiAnu @ImBellaBitch1 @suchijain247 His ass was so tasty
2.0,@ravina77777 @GaandSonia @madhurima011 Tu kaun si raand se kam hai ravina
0.0,hat sab idiot nahin hain people know sab kuch @aajtak
2.0,@SwathiNaiduu tum raand ho
2.0,Aise koi to chode meri @Randwe_Ki_Raand ko https://t.co/mFo0qD2iZf
2.0,@sexybabyriya Raand ko bc bs lund chshiye...tujhe ni chahiye...raasnd ku aulad..
2.0,@SaniyaChatterje Saali raand chus ye garam land https://t.co/AGTeMrhV0J
2.0,RT @dirtydadddy: @rheaslut Asli  raand hai mere office table pe aise aa ke baithi thi https://t.co/P8b4g6YZrj
2.0,@Randwe_Ki_Raand Mere pass aa Randi Teri janmo janmo ki pyas bhujha dunga https://t.co/fYinyIlea2
2.0,RT @manig011990: Meri djannoo raand.sejal https://t.co/J5KxICVbJJ saath gang.bang.karwayegiiiiiii bol.naa meri.kutiyaaa https://t.co/qr10eR\xe2\x80\xa6
2.0,@priya_hhh @ssakshii_diva Aa ja meri raand lund per seedha
0.0,@7__nfc \xd9\x85\xd8\xaa\xd8\xad\xd9\x85\xd8\xb3 \xd9\x85\xd8\xb1\xd9\x87 \xd8\xaf\xd9\x83\xd8\xaa\xd9\x88\xd8\xb1\xd9\x83\xd9\x85 \xf0\x9f\x92\x94
2.0,@royala11 @devduttmyth Jaa na unpadh raand ki chaati aulaad. Tere baap ko sikhaya hota sex to tere jaisa chodu paida na karta.
0.0,RT @bustersmith6: Don\xe2\x80\x99t worry baby......you\xe2\x80\x99re going to love me even more for this....\n\n#YourDeviantSin https://t.co/IreOQ1gxJw
2.0,@ladyincognito94 @indiann11 Ye le raand..dal muh me https://t.co/hCsXde8efr
2.0,@sexybabyriya 1 no ki raand hai wo
0.0,"RT @bustersmith6: You\xe2\x80\x99ve been a naughty girl,you know how to make it up to me...\n\n#YourDeviantSin https://t.co/IYZwQe1JXp"
2.0,"@Randwe_Ki_Raand aise rape hoga tera. But fir ek baar andar ghus jayega na tere, tu khud nahi rok payegi apne apko.\xe2\x80\xa6 https://t.co/Ev42Xjxcxa"
0.0,@7__nfc \xd9\x88\xd8\xb4 \xd8\xa7\xd9\x84\xd8\xb7\xd8\xb1\xd8\xb1\xd8\xb1\xd8\xa8\xd8\xa8 \xd9\x87\xd8\xb0\xd8\xa7
2.0,@Martial_dieu Raand
0.0,@Randwe_Ki_Raand https://t.co/EoNVQNitnc
2.0,@MamataOfficial @TheDilipKumar Mumtazbano sonagachi ki raand
2.0,"@dhruv_rathee @SmokingSkills_ fuck off bhadwe, kejri ki raand."
2.0,RT @ChoduLaal: Aise koi to chode meri @Randwe_Ki_Raand ko https://t.co/mFo0qD2iZf
0.0,@Raand_97 \xd9\x87\xd8\xa7\xd9\x84\xd9\x85\xd8\xb1\xd9\x87 \xd8\xa8\xd8\xb3
0.0,@Raand_97 \xd8\xa7\xd9\x81\xd8\xa7
2.0,RT @Srraman2: @sumitra7777 Morning raand https://t.co/mQ5178q1pU
2.0,@zeba_bhabhi Uffff zeba raand Teri bur ko jhamke chodoonga https://t.co/Q0wsGJZq9a
0.0,"RT @DavidKHarbour: I had to go even longer than 280.  If you don\xe2\x80\x99t like reading, the gist is, thanks a bunch @goldenglobes for the nom.\xf0\x9f\x98\x8a\xf0\x9f\xa5\x82 h\xe2\x80\xa6"
2.0,@malviyamit Ye saare congressi raand ki aaulade h betichod. Yahi log apni maa behen ka rape krte h
0.0,Is that true @Randwe_Ki_Raand https://t.co/GQri1Yutou
0.0,Ek din karna hai aisa @Randwe_Ki_Raand https://t.co/aYPbLKr5gP
2.0,@Randwe_Ki_Raand my slutty slave https://t.co/k8yD2TBkdI
2.0,RT @Dark_Side_Gr: Unique phenomenon as far as longevity in porn.\n30 years in the first line of adult entertainment.\nKing of IR F2M Rimming!\xe2\x80\xa6
0.0,@Randwe_Ki_Raand Jo b Karna ha dm me aaja SAB Kar denga \xf0\x9f\x98\x82
0.0,RT @peepissplay: https://t.co/kiv9oMLhRT
0.0,@Hornyketa20 aag bhasam hi to nhi karni balki badhani hai
2.0,@NishaVe79224696 Me hoon naa raand tere liye
0.0,@R_Almalkii \xd9\x85\xd9\x86 \xd8\xac\xd8\xaf\xd9\x83 !!
2.0,RT @Rehan4462: @palaklove3some oohh wow kiya snskaar dikhaa rhi ha ye raand uuffffff https://t.co/bRDfUu39IN
0.0,"RT @bustersmith6: When my secretary does something wrong,she knows the drill\n\n#YourDeviantSin https://t.co/GPPJFdG5te"
2.0,Mera randwa to available hi nhi hota jab bh aag lagi hui hoti badan mai.
0.0,@Randwe_Ki_Raand ji ha
2.0,RT @GaandSonia: @ravina77777 @madhurima011 Han..sabse purani raand he madhu Twitter ki
2.0,@Randwe_Ki_Raand mera lund mu me kab legi tu https://t.co/QUBq0Z8pI9
1.0,@chori_katil Teri breakfast ready hi lelo mulli raand https://t.co/WM9NPhIgcQ
2.0,@sobiaanjum1995 Raand
0.0,RT @EW: #GoldenGlobes nominees Best Supporting Actor TV\n\nDavid Harbour\nAlfred Molina\nChristian Slater\nAlexander Skarsgard\nDavid Thewlis\n\nSe\xe2\x80\xa6
2.0,#ZairaWasimMolestation Galti ho gayi teri movie #SecretSuperstar jaake dekhi...\nTum saali randi tumko kothe pe nach\xe2\x80\xa6 https://t.co/GK1Di4pVRs
2.0,@Randwe_Ki_Raand teri gaand me lauda fasa kr Peluga tujhe meri chinnal
2.0,@SaniyaChatterje @SaniyaChatterje raand aaja kha ja mera land https://t.co/aj1l6zt7qW
2.0,@madhurima011 @Rupalisharma_p @ravina77777 Ohho..bade bade chudakad raand aa rahi he aaj
2.0,@zeba_bhabhi Ufffff raand chus mera uncut lauda Zeba https://t.co/4zhqZJfZ23
2.0,Kon is Slutty raand ko kuttiya banakar chaddega \n#SherlynRANDChopra\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d https://t.co/JpilU3H1Xd
2.0,@Randwe_Ki_Raand @Hornyketa20 hame sirf chodna aata hai
2.0,RT @luvrainboww: @Pyasi_Mona Toh phir Aajao Maidaan Mein...Dekhe Kon Pahle Girta Hein....\nChut ya Lund\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/LVw86ZuKWn
2.0,@SaniyaChatterje @SaniyaChatterje reply me once raand
2.0,@ReallySwara Laal salam kaalo raand ko jaa Pakistan jaa or dhanda vahi kar apna jaa k yaha tera rate kam hai dubai\xe2\x80\xa6 https://t.co/27JOYoNA5j
